case_id,task,resource,start_time,completion_time,ApplicationType,LoanGoal,RequestedAmount
733,W_Handle leads,User_32,2020-01-04 02:29:59.605177,2020-01-04 02:32:56.811258,"New credit","Home improvement","3277.7988063881803"
725,W_Complete application,User_95,2020-01-04 02:20:32.461102,2020-01-04 02:34:03.198102,"New credit","Existing loan takeover","5178.833567009233"
732,W_Complete application,User_83,2020-01-04 02:29:52.384222,2020-01-04 02:34:56.598823,"Limit raise","Home improvement","6104.009649214301"
734,W_Complete application,User_87,2020-01-04 02:30:31.789811,2020-01-04 02:37:14.194930,"New credit","Car","0.6323466434500034"
735,W_Complete application,User_32,2020-01-04 02:32:56.811258,2020-01-04 02:38:38.471111,"New credit","Home improvement","91.1129886785667"
736,W_Complete application,User_95,2020-01-04 02:34:03.198102,2020-01-04 02:39:09.510334,"New credit","Other, see explanation","6109.561395234754"
726,W_Complete application,User_29,2020-01-04 02:20:42.018636,2020-01-04 02:39:32.572564,"New credit","Other, see explanation","0.487272059117741"
739,W_Complete application,User_32,2020-01-04 02:38:38.471111,2020-01-04 02:42:03.450561,"Limit raise","Home improvement","646.2832939837766"
738,W_Complete application,User_87,2020-01-04 02:37:14.194930,2020-01-04 02:44:28.773566,"New credit","Car","574.0430160980833"
737,W_Complete application,User_83,2020-01-04 02:34:56.598823,2020-01-04 02:45:26.595828,"New credit","Home improvement","70111.31669346646"
